¿Cómo se llamaba el padre de Josué? (Josué 1:1.)	Nun	Moisés, Abraham, David, Isaías, Samuel	1
¿De qué estaba hecha el arca en la que se colocó al bebé Moisés? (Éxodo 2:3.)	De papiro	De madera, de piedra, de metal, de cuero, de arcilla	7
¿Qué instrumento, mencionado una sola vez en la Biblia, se tocó cuando se celebraba el transporte del Arca a Jerusalén? (2 Samuel 6:5.)	El sistro	La flauta, el tambor, la trompeta, el arpa, la lira	7
¿A qué llama Dios el “escabel” de sus pies? (Hechos 7:49.)	La Tierra	El cielo, el sol, la luna, las estrellas, el mar	7
¿Qué no aprenderán más las naciones según la profecía de Miqueas? (Miqueas 4:3.)	La guerra	La paz, la justicia, la igualdad, la libertad, la prosperidad	7
¿Qué apero de labranza se empleaba en la antigüedad para limpiar de maleza el terreno? (Isaías 7:25.)	El azadón	La pala, la hoz, la guadaña, el rastrillo, el arado	7
¿Qué dice el proverbio que causará a su madre “el muchacho que se deja a rienda suelta”? (Proverbios 29:15.)	Vergüenza	Dolor, tristeza, preocupación, desilusión, desesperación	7
¿Qué ciudadanía poseía el apóstol Pablo por nacimiento? (Hechos 22:25-28.)	La romana	La judía, la griega, la egipcia, la siria, la fenicia	7
¿A cuántos asirios mató un ángel en una sola noche? (2 Reyes 19:35.)	185.000	100000, 50000, 500000, 10000, 1000	7
¿Cuál es la mayor unidad de moneda y de peso hebrea? (Esdras 8:26.)	El talento	El shekel, el siclo, el mina, el gerah, el beka	7
¿Quién fue el primer rey de Israel, y cuál era el nombre de su padre? (Hechos 13:21.)	Saúl, Quis	David, Abraham, Moisés, Josué, Isaac	7
¿Cuál es la mayor unidad de peso, así como monetaria, de los hebreos? (2 Reyes 23:33)	El talento	El shekel, el mina, el siclo, el denario, el dracma	7
¿A qué animal se refirió Jesús en una ilustración para mostrar que deseaba reunir a los habitantes indiferentes de Jerusalén? (Lucas 13:34.)	La gallina	El león, el elefante, el mono, el tigre, el oso	7
¿A qué ciudad filistea fue Sansón con el propósito de obtener treinta vestidos para quienes habían “resuelto” su enigma? (Jueces 14:19.)	A Asquelón	Gaza, Ecrón, Gat, Asdod, Bet-semes	7
¿Qué título empleó Festo con referencia a Nerón César? (Hechos 25:21.)	El Augusto	El Emperador, El Señor, El Rey, El Príncipe, El Gobernante	7
¿De qué región procedían los once apóstoles fieles de Jesús? (Lucas 4:14.)	De Galilea	De Judea, De Samaria, De Jerusalén, De Nazaret, De Betania	7
¿Qué rey de Judá se enfrentó a una fuerza etíope de un millón de guerreros? (2 Crónicas 14:9, 10.)	El rey Asá	David, Salomón, Josafat, Ezequías, Manasés	7
¿Qué cualidad de Jehová, deseable en los seres humanos, no es señal de debilidad? (Salmo 18:35.)	La humildad	La ira, la venganza, la arrogancia, la crueldad, la falta de compasión	7
¿A qué se dedicó Ismael, el hijo primogénito de Abrahán, para obtener sustento en el desierto? (Génesis 21:20.)	Fue arquero	Fue pastor, Fue agricultor, Fue pescador, Fue comerciante, Fue carpintero	7
¿Qué insecto ha servido de alimento en el Oriente Medio durante siglos? (Levítico 11:22.)	La langosta	La abeja, la hormiga, el escarabajo, la mariposa, el grillo	7
Por su ubicación en el cuerpo humano, ¿qué órganos utiliza la Biblia para representar los pensamientos y sentimientos más recónditos? (Revelación [Apocalipsis] 2:23.)	Los riñones	El corazón, el hígado, los pulmones, el estómago, el cerebro	7
¿Qué nombre recibe la elevación rocosa en la que edificó Salomón el templo de Jehová? (2 Crónicas 3:1.)	Monte Moria	Monte Sinaí, Monte Nebo, Monte Carmelo, Monte de los Olivos, Monte Horeb	7
¿Qué objeto mandó Jesús que llevaran sus discípulos a la predicación aunque originalmente les había dicho que no lo hicieran? (Lucas 9:3; 22:35, 36.)	Una alforja	Un cayado, una espada, un libro, una túnica, una lámpara	7
¿Qué edificación se menciona en la Biblia únicamente en los libros de 1 Crónicas, Nehemías, Ester y Daniel? (Daniel 8:2.)	El castillo	El templo, la sinagoga, la torre de Babel, el palacio real, la fortaleza	7
¿A qué llama Dios su “escabel”? (Hechos 7:49.)	A la Tierra	Al cielo, al sol, al mar, a las estrellas, al universo	7
¿Qué dos hombres sostuvieron las manos de Moisés hasta que Jehová le concedió a Israel la victoria sobre los amalequitas? (Éxodo 17:12.)	Aarón y Hur	Josué y Caleb, Abraham y Isaac, David y Goliat, Sansón y Dalila, Pedro y Pablo	7
¿Qué letras del alfabeto griego se utilizan con referencia a Jehová? (Revelación [Apocalipsis] 1:8.)	Alfa y Omega	Beta, Gamma, Delta, Epsilon, Zeta	7
¿Con qué descendía el maná que alimentaba milagrosamente a los israelitas en el desierto? (Números 11:9.)	Con el rocío	Con la lluvia, con el viento, con el sol, con la nieve, con el hielo	7
¿Qué declara la “gran muchedumbre” que le debe a Dios y al Cordero? (Revelación 7:9, 10.)	La salvación	La riqueza, la fama, la felicidad, el éxito, la prosperidad	7
¿Qué señales que desfiguran la piel tenían prohibidas los israelitas? (Levítico 19:28.)	Los tatuajes	El uso de maquillaje, la depilación, el uso de joyas, el corte de cabello y el uso de ropa de colores brillantes	7
¿Qué nombre dieron los antiguos al Mediterráneo desde los días de Moisés? (Números 34:6.)	El mar Grande	El mar Rojo, el mar de Galilea, el mar Muerto, el mar de Tiberíades, el mar de los Filisteos	7
¿Quiénes eran los dos ancianos que, aunque estaban en el grupo de 70 hombres seleccionados para ayudar a Moisés, no fueron a la tienda de reunión? (Números 11:14-17, 24-26.)	Eldad y Medad	Aaron y Moisés, Josué y Caleb, Nadab y Abiú, Gersón y Merari, Bezaleel y Aholiab	7
¿Qué tarea impuso el rey David a los residentes forasteros como parte de los preparativos para la construcción del templo? (1 Crónicas 22:2.)	Labrar piedras	Cosechar trigo, Pintar las paredes, Tocar música, Tejer cortinas, Cocinar alimentos	7
¿Qué apelativo dio Jesús a los fariseos amantes de las tradiciones? (Mateo 15:14.)	Guías ciegos	Hipócritas, Sepulcros blanqueados, Serpientes, Engañadores, Falsos maestros	7
¿Cuántos hijos tuvo Jesé, y qué lugar ocupaba David entre ellos? (1 Samuel 17:12, 14.)	Ocho; el menor	Siete, el mayor; Seis, el menor; Nueve, el menor; Cuatro, el mayor; Diez, el menor	7
En la visión que recibió Juan del trono de Jehová, ¿a qué se parecía la segunda criatura viviente? (Revelación [Apocalipsis] 4:7.)	A un torillo	A un águila, a un león, a un dragón, a un oso, a un lobo	7
¿Qué hierba de intenso aroma mencionó Jesús al hablar del rigor con que ofrecían los diezmos los fariseos, quienes desatendían “los asuntos de más peso de la Ley”? (Mateo 23:23.)	La hierbabuena	La menta, el romero, el tomillo, la salvia, el cilantro	7
¿Qué deidades adoraban los aveos, a quienes el rey de Asiria trasladó a Samaria después de llevar al destierro a los israelitas? (2 Reyes 17:31)	Nibhaz y Tartaq	Baal, Astarté, Moloc, Quemos, Dagón	7
¿Quiénes llevaron la cuestión candente sobre la circuncisión de los no judíos ante el cuerpo gobernante de Jerusalén? (Hechos 15:2.)	Pablo y Bernabé	Pedro, Santiago, Juan, Timoteo, Lucas	7
¿Quién traicionó a Jesús? (Lucas 6:16.)	Judas Iscariote	Pedro, Juan, Santiago, Tomás, Mateo	7
¿Cuál es una forma de la palabra hebrea para “Señor”? (Génesis 15:2.)	Adonay (Adhonai)	Jehová, Yahvé, Elohim, El Shaddai, Hashem	7
¿Qué expresión empleó Santiago para referirse al mismo tiempo a la ambición, la prominencia y el poder? (Santiago 4:1.)	Placer sensual	Deseos mundanos, Codicia desenfrenada, Ansias de grandeza, Ambición desmedida, Avaricia insaciable	7
¿Desde qué lugar divisó Moisés la Tierra Prometida, aunque no se le permitió entrar en ella? (Deuteronomio 3:27.)	La cima de Pisgá	El monte Sinaí, el monte Nebo, el monte Horeb, el monte Carmelo, el monte de los Olivos	7
¿A quiénes otorga Dios “bondad inmerecida”, según dan testimonio Santiago y Pedro? (Santiago 4:6; 1 Pedro 5:5.)	A los humildes	A los ricos, a los poderosos, a los sabios, a los valientes, a los justos	7
¿Qué planta desempeñó un papel importante cuando David derrotó a los filisteos en la llanura baja de Refaím? (2 Samuel 5:24.)	El arbusto bekja	El olivo, la vid, el cedro, el roble, el laurel	7
¿Cómo se llamaban los dos hijos de José, de los cuales descendieron dos tribus de Israel? (Génesis 41:50-52.)	Manasés y Efraín	Rubén y Simeón, Levi y Judá, Dan y Neftalí, Gad y Aser, Benjamín y Issachar	7
¿En qué monte murió Moisés después de contemplar la Tierra Prometida? (Deuteronomio 32:49, 50.)	En el monte Nebo	En el monte Sinaí, en el monte Horeb, en el monte Carmelo, en el monte de los Olivos, en el monte Hermon	7
¿Quién es el principal adversario de Jehová? (Revelación [Apocalipsis] 20:2.)	Satanás el Diablo	Ángeles rebeldes, los seres humanos, los demonios, los falsos profetas, los ídolos	7
¿Cuál es el único relato bíblico que habla exclusivamente de la comisión que recibió un profeta de proclamar la condenación de una ciudad fuera de Israel?	El libro de Jonás	El libro de Isaías, El libro de Jeremías, El libro de Ezequiel, El libro de Amós, El libro de Abdías	7
¿Qué hizo Jesús para enseñar a sus apóstoles una lección de humildad y de presteza al servir sin parcialidad? (Juan 13:12.)	Les lavó los pies	Les dio de comer, les enseñó a pescar, les curó enfermedades, les predicó en público, les dio dinero	7
Gracias al espíritu de Dios, ¿qué podían hacer los cristianos del siglo primero que les ayudaba en la enseñanza y a la vez servía de testimonio para los no creyentes? (1 Corintios 12:30.)	Hablar en lenguas	Curar enfermedades, realizar milagros, predicar en lugares públicos, escribir cartas a otros cristianos, construir iglesias	7
¿Qué apelativo usó Jesús para referirse a sí mismo y a sus seguidores? (Mateo 5:14; Juan 8:12.)	La luz del mundo	El salvador del mundo, El mesías, El hijo de Dios, El camino, la verdad y la vida, El buen pastor	7
¿Para qué puso la base Jehová con las luminarias de la expansión celestial? (Véase Génesis 1:14.)	Para el calendario	Para iluminar la noche, para decorar el cielo, para marcar el inicio del día y la noche, para crear un ambiente romántico, para guiar a los navegantes	7
¿A qué asemeja Proverbios 23:27 las prostitutas?	A un hoyo profundo	A un árbol frondoso, a una flor marchita, a una montaña alta, a un río caudaloso, a una estrella brillante	7
¿Desde qué lugar vio Moisés la Tierra Prometida antes de morir? (Deuteronomio 32:49, 50.)	Desde el monte Nebo	Desde el monte Sinaí, Desde el monte Horeb, Desde el monte Carmelo, Desde el monte de los Olivos, Desde el monte de la Transfiguración	7
¿Qué madera rara y preciosa se empleó tanto en la construcción del templo como en la elaboración de instrumentos musicales? (1 Reyes 10:12, Biblia de Jerusalén.)	Madera de almugguim	Madera de cedro, madera de roble, madera de pino, madera de caoba, madera de ébano	7
¿A quiénes designó Jehová como jefes de los artesanos para la construcción del tabernáculo? (Éxodo 31:1-11.)	A Bezalel y Oholiab	Moisés, Aarón, Josué, Caleb, Sansón	7
¿Con qué madera se hicieron los dos querubines y las puertas del Santísimo? (1 Reyes 6:23, 31.)	Con madera de olivo	Con madera de cedro, con madera de pino, con madera de roble, con madera de nogal, con madera de caoba	7
¿Qué tenían que clamar los leprosos en Israel, a fin de advertir a los demás que no se acercaran para no contaminarse? (Levítico 13:45.)	¡Inmundo, inmundo!	¡Contagioso, contagioso!, ¡Enfermo, enfermo!, ¡Peligro, peligro!, ¡Lepra, lepra!, ¡No acercarse, no acercarse!	7
Además de oro, plata y marfil, ¿qué dos clases de animales hizo traer Salomón en los viajes que su flota de naves de Tarsis hacía cada tres años? (1 Reyes 10:22.)	Monos y pavos reales	Elefantes y jirafas, Tigres y leones, Canguros y koalas, Delfines y ballenas, Cisnes y flamencos	7
¿Qué no debía presentarse ante Dios si contenía levadura o “miel”? (Levítico 2:11.)	Una ofrenda de grano	Un sacrificio de animales, una oración, una ofrenda de incienso, una ofrenda de frutas, una ofrenda de aceite	7
¿Qué dos cosas tenían prohibido comer los israelitas? (Levítico 3:17.)	La grasa y la sangre	Carne de cerdo, mariscos, carne de caballo, carne de camello, carne de conejo	7
¿Cuántos soldados componían el ejército de Zérah el etíope que Jehová derrotó delante de Asá? (2 Crónicas 14:9, 12.)	Un millón de hombres	100, 10, 1000, 5000, 10000	7
En las profecías sobre la restauración, ¿qué árboles se predijo que crecerían en lugar “del matorral de espinas” y “la ortiga que causa comezón”? (Isaías 55:13.)	El enebro y el mirto	El roble, el pino, el cedro, el sauce, el abedul	7
¿Qué título, tomado de la primera y última letras del alfabeto griego, recibe Dios? (Revelación [Apocalipsis] 1:8.)	El Alfa y la Omega	El Beta y el Gamma, El Delta y el Epsilon, El Zeta y el Eta, El Theta y el Iota, El Kappa y el Lambda	7
¿Quién se caracterizó por honrar más a sus hijos que a Jehová? (1 Samuel 2:27-29.)	El sumo sacerdote Elí	David, Salomón, Moisés, Josué, Samuel	7
¿Quién cometió el error de reprender a la justa Ana por haberla creído borracha? (1 Samuel 1:12-16.)	El sumo sacerdote Elí	Saúl, David, Samuel, Josué, Moisés	7
Aunque la había hecho Moisés para que el pueblo no muriera, ¿qué cosa destruyó el rey Ezequías debido a que se le rendía adoración en sus días? (2 Reyes 18:4)	La serpiente de cobre	El templo de Jerusalén, los altares paganos, los ídolos de oro, los rollos sagrados, los sacerdotes infieles	7
¿Con qué otro medio siega sus propias víctimas el cuarto jinete del Apocalipsis? (Revelación [Apocalipsis] 6:8.)	Con plaga mortífera	Con espada, con hambre, con muerte, con pestilencia, con guerra	7
¿Quién indujo a la ciudad de Siquem a que se rebelara contra Abimélec, lo que culminó en su destrucción? (Jueces 9:28.)	Gaal, un hijo de Ébed	Sansón, Débora, Gedeón, Jefté, Samuel	7
Según explicó Santiago, ¿qué cosa acepta Dios como “limpia e incontaminada” únicamente si nos mantenemos “sin mancha del mundo”? (Santiago 1:27.)	La forma de adoración	La oración, la caridad, la lectura de la Biblia, la asistencia a la iglesia, la meditación	7
¿Qué cosas, según Pedro, “llevan a cabo un conflicto en contra del alma”? (1 Pedro 2:11.)	Los deseos carnales	La falta de sueño, el estrés, la falta de ejercicio, la mala alimentación, la falta de relaciones sociales	7
¿Qué dos ríos de Damasco consideraba Naamán superiores a “todas las aguas de Israel”? (2 Reyes 5:12.)	El Abaná y el Farpar	El Jordán, el Nilo, el Tigris, el Éufrates, el Eufrates y el Tigris	7
¿Qué madera solicitó Salomón del rey Hiram para construir el templo y para hacer arpas e instrumentos de cuerda? (1 Reyes 10:11, 12.)	Madera de árboles algum	Madera de cedro, madera de pino, madera de roble, madera de nogal, madera de caoba	7
¿A quiénes contempló Juan, en una visión, sentados en tronos alrededor del trono de Jehová? (Revelación 4:4.)	A veinticuatro ancianos	A los ángeles, a los apóstoles, a los profetas, a los mártires, a los reyes	7
¿Para qué utilizó María sus cabellos después que le untó a Jesús los pies con aceite perfumado costoso? (Juan 12:3)	Para enjugarle los pies	Para secar el aceite, Para hacer una ofrenda, Para adornar su cabeza, Para cubrir su rostro, Para limpiar la casa	7
¿Qué partes de la imagen del sueño de Nabucodonosor estaban hechas de plata? (Daniel 2:32.)	Los pechos y los brazos	Las piernas, la cabeza, los pies, las manos, la espalda	7
Al exhortar al cristiano a que “no vuelva a las cosas [que dejó] atrás”, ¿qué ejemplo invita a recordar Jesucristo? (Lucas 17:31, 32.)	El de la esposa de Lot	La de Noé y el diluvio, la de Moisés y la liberación de Egipto, la de David y Goliat, la de la resurrección de Lázaro, la de la crucifixión y resurrección de Jesús	7
¿Qué fue lo primero que contempló Juan en su visión apocalíptica? (Revelación [Apocalipsis] 1:12.)	Siete candelabros de oro	Un trono celestial, Un ángel poderoso, Un libro sellado, Un ejército de ángeles, Un dragón rojo	7
¿A quién quería tomar por esposa Sansón cuando “estaba buscando ocasión contra los filisteos”? (Jueces 14:1-4.)	A una filistea de Timnah	A una mujer israelita, A una mujer moabita, A una mujer amonita, A una mujer edomita, A una mujer cananea	7
Según menciona Pedro, ¿cómo castigó Dios “a los ángeles que pecaron”? (2 Pedro 2:4.)	Echándolos en el Tártaro	Los envió al infierno, los condenó al fuego eterno, los expulsó del cielo, los castigó con la muerte, los dejó en la oscuridad	7
¿En qué lugar se apareció Jesús a Cleopas y a otro discípulo el mismo día de su resurrección? (Lucas 24:13.)	En el camino hacia Emaús	En el templo, en el monte Sinaí, en el río Jordán, en la casa de Pedro, en el jardín del Getsemaní	7
¿Qué expresión bíblica significa “en dirección este”? (Revelación [Apocalipsis] 16:12.)	Del nacimiento del sol	Al este del sol, Hacia el sol naciente, En la dirección del sol, En la salida del sol, En la parte oriental	7
¿Cuál fue el primer milagro de Jesús? (Juan 2:7-11.)	Convertir el agua en vino	Curar a un ciego, resucitar a un muerto, multiplicar los panes y los peces, caminar sobre el agua, sanar a un leproso	7
¿Qué objetivo pretendían lograr los fariseos al hacerle preguntas a Jesús? (Mateo 22:15.)	Entramparlo en su habla	Convertirlo al fariseísmo, Aprender de sus enseñanzas, Descubrir si era un falso profeta, Demostrar su superioridad intelectual, Ganar su aprobación y apoyo político	7
¿Qué dirigente retuvo preso al apóstol Pablo durante dos años en Cesarea, esperando recibir un soborno de él? (Hechos 24:26, 27.)	Félix, procurador de Judea	Herodes, Pilatos, Agripa, Ananías, Caifás	7
¿Al comportamiento de qué animales comparó Pedro la actuación de los que abandonan “la senda de la justicia”? (2 Pedro 2:21, 22.)	Al de un perro y una cerda	Al de un león y un tigre, al de un mono y un elefante, al de un gato y un ratón, al de un caballo y una vaca, al de un pájaro y un pez	7
¿A quién utilizó Joab para que suplicara al rey David a favor de Absalón después de que este había pasado tres años desterrado? (2 Samuel 14:4.)	A una mujer sabia de Teqoa	A un sacerdote de Jerusalén, A un profeta de Betel, A un anciano de Judá, A un general del ejército de David, A un consejero de la corte real	7
Cuando Jesús se apareció a sus discípulos después de su resurrección, ¿qué comió para demostrarles que no contemplaban a un espíritu? (Lucas 24:36-43.)	Un pedazo de pescado asado	Un trozo de pan, una manzana, una uva, una zanahoria, una hoja de lechuga	7
¿Qué señal puso Jacob en el sepulcro de Raquel? (Génesis 35:20.)	Colocó una columna sobre él	Puso una cruz, escribió su nombre, dibujó un corazón, colocó una estrella, puso una flor	7
¿Qué le ocurrirá incluso al “mismísimo nombre de los inicuos”? (Proverbios 10:7.)	Se pudrirá y desaparecerá	Será olvidado, Será maldecido, Será deshonrado, Será ridiculizado, Será rechazado	7
¿Por qué tenían fuerza sobrehumana algunos hombres de la época de Jesús? (Marcos 5:3, 4, 15.)	Porque estaban endemoniados	Porque eran gigantes, porque eran entrenados en artes marciales, porque eran mutantes, porque eran extraterrestres, porque eran descendientes de dioses	7
A fin de persuadir al Sanedrín de que no hostigara a los cristianos, ¿a quiénes utilizó Gamaliel como ejemplos? (Hechos 5:34-40.)	A Teudas y Judas el galileo	A Pedro y Juan, a Pablo y Silas, a Jacobo y Juan, a Simón el mago y Ananías, a Barrabás y Simón el fariseo	7
¿Por qué razón intentó Pilato liberar a Jesús? (Lucas 23:4.)	Porque no halló delito en él	Porque tenía miedo de las consecuencias políticas, porque quería ganarse el favor del pueblo, porque estaba impresionado por la sabiduría de Jesús, porque quería evitar un derramamiento de sangre, porque estaba siendo presionado por su esposa	7
¿Qué tres cualidades distinguieron a la congregación cristiana tras la desaparición de los dones milagrosos del espíritu? (1 Corintios 13:13.)	La fe, la esperanza y el amor	La riqueza, la fama y el poder, la inteligencia, la belleza y la habilidad	7
¿Qué anuncio sobre Jesús efectuó Juan el Bautista dos días seguidos? (Juan 1:29, 35, 36.)	‘¡Miren, el Cordero de Dios!’	Jesús es el Mesías', 'Jesús es el Salvador del mundo', 'Jesús es el Hijo de Dios', 'Jesús es el Rey de Israel', 'Jesús es el Profeta prometido'	7
¿Qué objetos tomó David de la cabecera del rey Saúl, que estaba dormido, en demostración de que no deseaba hacerle daño? (1 Samuel 26:12.)	Una lanza y una jarra de agua	Un escudo y una espada, una corona y un anillo, una túnica y un cetro, una lámpara y un libro, una bolsa de monedas y un pergamino	7
En su solitaria aflicción, ¿como qué dos aves se sintió el salmista? (Salmo 102:6.)	Como el pelícano y el mochuelo	Como el águila y el búho, como el cuervo y el gorrión, como el cisne y el cuclillo, como el flamenco y el cuervo, como el halcón y el ruiseñor	7
¿Qué no le ocurrirá jamás al Reino de Dios? (Daniel 2:44.)	Nunca será reducido a ruinas	Nunca será conquistado, nunca será destruido, nunca será abandonado, nunca será olvidado, nunca será derrotado	7
¿A qué asemejó Isaías a las personas perversas, alejadas de Dios? (Isaías 57:20.)	Al mar cuando está embravecido	A un fuego ardiente, a un animal salvaje, a una tormenta eléctrica, a un terremoto, a un volcán en erupción	7
¿Qué hizo Jesús cuando los líderes judíos trataron de apedrearlo en el templo? (Juan 8:59.)	Se escondió y salió del templo	Luchó contra ellos, los reprendió, los convenció de su error, los amenazó, los desafió	7
Según predijo Jesús, ¿qué noticias “se predicarán en toda la tierra habitada para testimonio a todas las naciones” antes del fin? (Mateo 24:14.)	Estas buenas nuevas del reino	Las noticias sobre el fin del mundo, Las noticias sobre la guerra y la destrucción, Las noticias sobre desastres naturales, Las noticias sobre la política y la economía mundial, Las noticias sobre avances tecnológicos	7
¿Qué hizo Moisés cuando su cara resplandecía tanto que los israelitas no podían mirarle? (Éxodo 34:35.)	Se puso un velo sobre el rostro	Convocó a una reunión, se alejó de ellos, se cubrió los ojos, se lavó la cara, se quitó la ropa	7
¿Con qué arma dio muerte Sansón a mil filisteos? (Jueces 15:15.)	Con una quijada húmeda de asno	Con una espada, con una lanza, con un arco y flechas, con una maza, con un hacha	7
¿Por qué viajó a Jerusalén la reina de Seba? (1 Reyes 10:4.)	Para oír la sabiduría de Salomón	Para comerciar con Salomón, para visitar a Salomón, para casarse con Salomón, para adorar a Dios en el templo de Salomón, para conquistar a Salomón	7
¿Qué principio enseñó Jesús que debía regir nuestra relación con quienes nos odian? (Mateo 5:44.)	El de ‘amar a nuestros enemigos’	El de vengarnos de nuestros enemigos, El de ignorar a nuestros enemigos, El de temer a nuestros enemigos, El de evitar a nuestros enemigos, El de odiar a nuestros enemigos	7
¿Por qué agarró Uzá el arca del pacto cuando la transportaba? (1 Crónicas 13:9, 10)	Porque los toros casi la volcaron	Porque quería demostrar su fuerza, porque pensó que podía manejarla mejor, porque quería impresionar a los demás, porque no confiaba en los demás transportadores, porque quería ser el líder del grupo	7
¿Qué nombres recibe en la Biblia el mar Muerto? (Deuteronomio 3:17.)	El mar del Arabá, el mar Salado	Mar de Galilea, Mar Mediterráneo, Mar Rojo, Mar de Tiberíades, Mar de Jaffa	7
¿Con qué objetivo hacían preguntas a Jesús los fariseos? (Mateo 22:15.)	A fin de entramparlo en su habla	Para aprender de sus enseñanzas, Para demostrar su devoción y respeto hacia él, Para conocer su opinión sobre temas religiosos y políticos, Para obtener su bendición y aprobación, Para desafiar su autoridad y cuestionar su legitimidad	7
¿A qué se debe, según Salomón, que los veloces a veces no ganen la carrera? (Eclesiastés 9:11.)	Al tiempo y el suceso imprevisto	A la falta de entrenamiento, a la mala suerte, a la falta de habilidad, a la falta de motivación, a la falta de estrategia	7
¿Quién derramó costoso aceite perfumado sobre los pies de Jesús y los enjugó con sus cabellos? (Juan 12:3.)	María, la hermana de Marta y Lázaro	María Magdalena, la mujer pecadora, la madre de Jesús, la esposa de Pedro, la hija de Herodes	7
¿Qué medios emplearon los discípulos para determinar quién ocuparía el puesto de Judas Iscariote? (Hechos 1:23-26.)	Después de orar, se echaron suertes	Realizaron una votación secreta, consultaron a un adivino, hicieron una lista de candidatos y la sometieron a votación, pidieron la opinión de los líderes religiosos, buscaron una señal divina	7
¿Qué estaba haciendo el eunuco etíope cuando Felipe se acercó a su carro? (Hechos 8:28.)	Estaba leyendo la profecía de Isaías	Estaba durmiendo, estaba comiendo, estaba hablando por teléfono, estaba arreglando su carro, estaba cantando	7
¿Qué dijo el gobernador Festo que le estaba haciendo a Pablo “el gran saber”? (Hechos 26:24.)	Que lo estaba impulsando a la locura	Que lo estaba alabando, que lo estaba criticando, que lo estaba ignorando, que lo estaba ayudando, que lo estaba elogiando	7
¿Cómo se dio cuenta el hermano mayor del hijo pródigo de que en su casa ocurría algo fuera de lo común? (Lucas 15:25.)	Oyó un concierto de música y danzas	Vio a su padre abrazando a su hermano menor, Notó que su padre había matado el ternero más gordo, Observó que su madre estaba preparando una gran fiesta, Se dio cuenta de que su hermano menor había regresado después de mucho tiempo, Escuchó a su padre dando órdenes a los sirvientes para preparar la celebración	7
¿Qué se exigía del ladrón bajo la Ley que Dios dio a Israel? (Éxodo 22:1-4.)	Dar en compensación hasta el quíntuplo	Ser castigado con la muerte, devolver el objeto robado, pedir perdón al dueño, hacer trabajos forzados, pagar una multa	7
¿Qué procedimiento se seguía para denotar que un esclavo hebreo no quería librarse de la servidumbre a su amo? (Éxodo 21:6.)	Se le agujereaba la oreja con un punzón	Se le tatuaba una marca en la piel, se le cortaba un dedo de la mano, se le obligaba a firmar un contrato, se le hacía un juramento ante un tribunal, se le imponía una multa	7
¿Qué se hacía para mostrar que un esclavo hebreo optaba por permanecer sujeto a su amo en vez de obtener la libertad? (Éxodo 21:5, 6.)	Se le agujereaba la oreja con un punzón	Se le daba un collar de hierro, se le tatuaba en la frente, se le obligaba a trabajar más horas, se le castigaba físicamente, se le quitaba la comida	7
¿Cómo manifestaba una persona del antiguo Israel que prefería seguir siendo esclavo? (Deuteronomio 15:17.)	Se hacía horadar la oreja con un punzón	Se cortaba un dedo de la mano, se tatuaba en la frente, se cortaba el cabello, se ponía un collar de esclavo, se hacía una marca en la piel	7
¿Por qué realizó la reina de Seba el largo viaje hasta Jerusalén? (1 Reyes 10:4.)	Para ver toda la sabiduría de Salomón	Para comerciar con Salomón, para casarse con Salomón, para adorar al Dios de Salomón, para buscar la ayuda de Salomón en una guerra, para hacer un tratado con Salomón	7
Según se profetizó, ¿en qué tenía que convertirse la poderosa ciudad de Nínive? (Sofonías 2:13.)	En un yermo desolado y una región árida	En una ciudad próspera y rica, en un centro de comercio y cultura, en una ciudad fortificada y segura, en un lugar de peregrinación religiosa, en un imperio mundial	7
Para indicar que la promesa divina con respecto a la tierra de Israel era solemne y veraz, ¿con qué gesto se representó el propio Jehová? (Ezequiel 36:7.)	Con la mano alzada en señal de juramento	Con la cabeza inclinada, con un abrazo, con una sonrisa, con un apretón de manos, con una reverencia	7
¿Qué predijo Jehová que le ocurriría a Jezabel por su perversidad? (1 Reyes 21:23.)	Canibalismo sobre Jezabel	Sería exiliada a un país lejano, Sería encarcelada por el resto de su vida, Sería perdonada por sus pecados y viviría una vida larga y próspera, Sería castigada con una enfermedad incurable, Sería asesinada por un rayo enviado por Dios	7
¿Quién es el único suhita mencionado en las Escrituras? (Job 8:1.)	Bildad, amigo de Job	Elifaz, Zofar, Eliú, Naamán, Elifaz el temanita	7
¿Quién informó al rey Asuero de que Hamán había hecho un madero de 50 codos para colgar a Mardoqueo, lo que hizo que el rey colgara a Hamán en él? (Ester 7:9.)	Harboná oficial del rey	Ester, Mardoqueo, Zeres, Memucán, Bigtán	7
Según dijo Santiago, en vez de la sabiduría de arriba, ¿qué sabiduría manifiestan los celos, el espíritu de contradicción y las mentiras en contra de la verdad? (Santiago 3:15.)	Sabiduría terrenal, animal, demoníaca	La sabiduría de abajo, La sabiduría mundana, La sabiduría terrenal, La sabiduría carnal, La sabiduría egoísta	7
¿De qué grupos humanos proceden los reyes y sacerdotes que gobernarán la Tierra con Jesús? (Revelación 5:9.)	Toda tribu y nación	Extraterrestres, 2 Ángeles, 3 Seres mitológicos, 4 Animales sagrados, 5 Espíritus ancestrales	7
¿Cómo llamó Jacob al lugar en que Labán y él celebraron un pacto de paz? (Génesis 31:43-53.)	Galeed o Galaad	Bet-el, Siquem, Efraín, Ramá, Jerusalén	7
¿Dónde estaban los israelitas cuando Josué envió a los dos espías a Jericó? (Josué 2:1.)	Sitim y Moab	Egipto, Sinaí, Canaán, Jordán, Jerusalén	7
